gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2812916310	171	95.32	1	171	1	171	1.1e-121	386	KO:K09823	Fur family transcriptional regulator, zinc uptake regulator		Yes
2812916312	444	91.44	1	444	24	467	0.0e+00	905	KO:K03327	multidrug resistance protein, MATE family		Yes
2812916313	204	97.56	1	204	1	205	0.0e+00	442	KO:K01356	repressor LexA [EC:3.4.21.88]	EC:3.4.21.88	Yes
2812916314	122	94.26	1	122	1	122	1.1e-78	258	KO:K00901	diacylglycerol kinase (ATP) [EC:2.7.1.107]	EC:2.7.1.107	Yes
2812916315	807	96.9	1	806	1	806	0.0e+00	1790	KO:K00631	glycerol-3-phosphate O-acyltransferase [EC:2.3.1.15]	EC:2.3.1.15	Yes
2812916316	289	95.5	1	289	1	289	0.0e+00	639	KO:K03179	4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]	EC:2.5.1.39	Yes
2812916317	165	91.52	1	165	1	165	3.1e-108	347	KO:K03181	chorismate--pyruvate lyase [EC:4.1.3.40]	EC:4.1.3.40	Yes
2812916318	315	86.08	1	315	1	316	0.0e+00	610	KO:K05775	maltose operon periplasmic protein		Yes
2812916319	442	83.81	1	442	7	456	0.0e+00	905	KO:K02024	maltoporin		Yes
2812916320	369	97.56	1	369	1	369	0.0e+00	811	KO:K10111	multiple sugar transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2812916321	396	97.73	1	396	1	396	0.0e+00	892	KO:K10108	maltose/maltodextrin transport system substrate-binding protein		Yes
2812916322	514	94.55	1	514	1	514	0.0e+00	1130	KO:K10109	maltose/maltodextrin transport system permease protein		Yes
2812916323	296	96.28	1	296	1	296	0.0e+00	649	KO:K10110	maltose/maltodextrin transport system permease protein		Yes
2812916324	136	97.06	1	136	1	136	2.4e-91	296	KO:K13256	protein PsiE		Yes
2812916331	549	97.45	1	549	1	549	0.0e+00	1250	KO:K01810	glucose-6-phosphate isomerase [EC:5.3.1.9]	EC:5.3.1.9	Yes
2812916332	449	95.32	1	449	1	449	0.0e+00	948	KO:K00928	aspartate kinase [EC:2.7.2.4]	EC:2.7.2.4	Yes
2812916333	313	95.21	1	313	1	313	0.0e+00	672	KO:K03453	bile acid:Na+ symporter, BASS family		Yes
2812916334	144	80.56	1	144	1	144	3.8e-78	259	KO:K18831	HTH-type transcriptional regulator / antitoxin HigA		Yes
2812916335	103	81.55	1	103	1	103	1.4e-62	211	KO:K19166	mRNA interferase HigB [EC:3.1.-.-]	EC:3.1.-	Yes
2812916337	287	96.52	1	287	1	287	0.0e+00	635	KO:K06182	23S rRNA pseudouridine2604 synthase [EC:5.4.99.21]	EC:5.4.99.21	Yes
2812916338	543	95.76	1	542	1	542	0.0e+00	1140	KO:K03324	phosphate:Na+ symporter		Yes
2812916341	1228	95.52	1	1228	1	1228	0.0e+00	2690	KO:K00548	5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	EC:2.1.1.13	Yes
2812916342	274	96.35	1	274	1	274	0.0e+00	600	KO:K13641	IclR family transcriptional regulator, acetate operon repressor		Yes
2812916344	582	95.19	1	582	1	582	0.0e+00	1310	KO:K00906	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]	EC:2.7.11.5	Yes
2812916344	582	95.19	1	582	1	582	0.0e+00	1310	KO:K00906	isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-]	EC:3.1.3.-	Yes
2812916345	434	97.47	1	434	1	434	0.0e+00	985	KO:K01637	isocitrate lyase [EC:4.1.3.1]	EC:4.1.3.1	Yes
2812916346	533	96.25	1	533	1	533	0.0e+00	1200	KO:K01638	malate synthase [EC:2.3.3.9]	EC:2.3.3.9	Yes
2812916347	309	97.41	1	309	1	309	0.0e+00	712	KO:K00651	homoserine O-succinyltransferase [EC:2.3.1.46]	EC:2.3.1.46	Yes
2812916354	529	96.03	1	529	1	529	0.0e+00	1150	KO:K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	EC:2.1.2.3	Yes
2812916354	529	96.03	1	529	1	529	0.0e+00	1150	KO:K00602	phosphoribosylaminoimidazolecarboxamide formyltransferase / IMP cyclohydrolase [EC:2.1.2.3 3.5.4.10]	EC:3.5.4.10	Yes
2812916355	430	95.12	1	430	1	430	0.0e+00	941	KO:K01945	phosphoribosylamine--glycine ligase [EC:6.3.4.13]	EC:6.3.4.13	Yes
2812916357	90	100	1	90	1	90	8.9e-58	196	KO:K05787	DNA-binding protein HU-alpha		Yes
2812916358	196	95.92	1	196	1	196	0.0e+00	440	KO:K09891	uncharacterized protein		Yes
2812916359	226	95.13	1	226	1	226	0.0e+00	509	KO:K05982	deoxyribonuclease V [EC:3.1.21.7]	EC:3.1.21.7	Yes
2812916360	351	98.01	1	351	1	351	0.0e+00	800	KO:K01599	uroporphyrinogen decarboxylase [EC:4.1.1.37]	EC:4.1.1.37	Yes
2812916361	257	95.72	1	257	1	257	0.0e+00	598	KO:K03426	NAD+ diphosphatase [EC:3.6.1.22]	EC:3.6.1.22	Yes
2812916362	167	92.22	1	167	1	167	5.3e-111	355	KO:K07740	regulator of sigma D		Yes
2812916363	631	94.77	1	631	1	630	0.0e+00	1400	KO:K03147	phosphomethylpyrimidine synthase [EC:4.1.99.17]	EC:4.1.99.17	Yes
2812916364	211	91.47	1	211	1	211	0.0e+00	440	KO:K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	EC:2.5.1.3	Yes
2812916365	252	90.87	1	252	1	252	0.0e+00	531	KO:K03148	sulfur carrier protein ThiS adenylyltransferase [EC:2.7.7.73]	EC:2.7.7.73	Yes
2812916366	66	80.3	1	66	1	66	4.0e-34	127	KO:K03154	sulfur carrier protein		Yes
2812916367	256	92.58	1	256	1	256	0.0e+00	530	KO:K03149	thiazole synthase [EC:2.8.1.10]	EC:2.8.1.10	Yes
2812916368	384	91.93	1	384	1	384	0.0e+00	848	KO:K03150	2-iminoacetate synthase [EC:4.1.99.19]	EC:4.1.99.19	Yes
2812916370	101	99.01	1	101	1	101	6.1e-66	220	KO:K02760	PTS system, cellobiose-specific IIB component [EC:2.7.1.69]	EC:2.7.1.69	Yes
2812916371	105	93.33	1	105	1	105	2.8e-63	213	KO:K02759	PTS system, cellobiose-specific IIA component [EC:2.7.1.69]	EC:2.7.1.69	Yes
2812916372	1407	99	1	1407	1	1407	0.0e+00	3130	KO:K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	EC:2.7.7.6	Yes
2812916373	1342	99.33	1	1342	1	1342	0.0e+00	3010	KO:K03043	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]	EC:2.7.7.6	Yes
2812916375	122	99.18	1	122	1	122	2.4e-76	252	KO:K02935	large subunit ribosomal protein L7/L12		Yes
2812916376	165	99.39	1	165	1	165	2.2e-110	353	KO:K02864	large subunit ribosomal protein L10		Yes
2812916377	234	97.86	1	234	1	234	0.0e+00	501	KO:K02863	large subunit ribosomal protein L1		Yes
2812916378	142	87.94	1	141	1	141	3.8e-86	282	KO:K02867	large subunit ribosomal protein L11		Yes
2812916379	181	100	1	181	1	181	0.0e+00	414	KO:K02601	transcriptional antiterminator NusG		Yes
2812916380	127	100	1	127	1	127	3.0e-84	275	KO:K03073	preprotein translocase subunit SecE		Yes
2812916382	394	100	1	394	1	394	0.0e+00	900	KO:K02358	elongation factor Tu		Yes
2812916388	316	98.1	1	316	1	316	0.0e+00	711	KO:K00867	type I pantothenate kinase [EC:2.7.1.33]	EC:2.7.1.33	Yes
2812916389	320	90.62	1	320	1	320	0.0e+00	668	KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin-[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	Yes
2812916390	342	84.8	1	342	1	342	0.0e+00	689	KO:K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	EC:1.3.1.98	Yes
2812916397	184	87.08	5	182	1	178	1.7e-113	364	KO:K00230	menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]	EC:1.3.5.3	Yes
2812916398	483	97.72	1	483	1	483	0.0e+00	1090	KO:K03498	trk system potassium uptake protein		Yes
2812916400	443	96.61	1	443	1	443	0.0e+00	1020	KO:K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	EC:3.4.13.9	Yes
2812916401	729	97.12	1	729	1	729	0.0e+00	1610	KO:K01825	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]	EC:1.1.1.35	Yes
2812916401	729	97.12	1	729	1	729	0.0e+00	1610	KO:K01825	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]	EC:4.2.1.17	Yes
2812916401	729	97.12	1	729	1	729	0.0e+00	1610	KO:K01825	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]	EC:5.1.2.3	Yes
2812916401	729	97.12	1	729	1	729	0.0e+00	1610	KO:K01825	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]	EC:5.3.3.8	Yes
2812916402	387	97.16	1	387	1	387	0.0e+00	852	KO:K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]	EC:2.3.1.16	Yes
2812916403	233	94.85	1	233	1	233	0.0e+00	516	KO:K05368	aquacobalamin reductase / NAD(P)H-flavin reductase [EC:1.16.1.3 1.5.1.41]	EC:1.16.1.3	Yes
2812916403	233	94.85	1	233	1	233	0.0e+00	516	KO:K05368	aquacobalamin reductase / NAD(P)H-flavin reductase [EC:1.16.1.3 1.5.1.41]	EC:1.5.1.41	Yes
2812916404	499	97.6	1	499	1	499	0.0e+00	1150	KO:K03182	4-hydroxy-3-polyprenylbenzoate decarboxylase [EC:4.1.1.98]	EC:4.1.1.98	Yes
2812916405	162	92.59	1	162	1	162	3.6e-111	355	KO:K05785	transcriptional antiterminator RfaH		Yes
2812916406	260	87.69	1	260	5	264	0.0e+00	538	KO:K03424	TatD DNase family protein [EC:3.1.21.-]	EC:3.1.21.-	Yes
2812916407	254	96.85	1	254	1	254	0.0e+00	559	KO:K03118	sec-independent protein translocase protein TatC		Yes
2812916408	174	82.76	1	174	1	174	2.0e-99	323	KO:K03117	sec-independent protein translocase protein TatB		Yes
2812916409	87	90.8	1	87	1	87	4.4e-51	177	KO:K03116	sec-independent protein translocase protein TatA		Yes
2812916410	546	96.15	1	546	1	546	0.0e+00	1230	KO:K03688	ubiquinone biosynthesis protein		Yes
2812916411	201	91.54	1	201	1	201	4.0e-130	413	KO:K03690	ubiquinone biosynthesis protein UbiJ		Yes
2812916412	251	97.21	1	251	1	251	0.0e+00	564	KO:K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.163	Yes
2812916412	251	97.21	1	251	1	251	0.0e+00	564	KO:K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.201	Yes
2812916413	485	92.78	1	485	1	485	0.0e+00	1000	KO:K09760	DNA recombination protein RmuC		Yes
2812916414	253	97.63	1	253	1	253	0.0e+00	555	KO:K00757	uridine phosphorylase [EC:2.4.2.3]	EC:2.4.2.3	Yes
2812916415	268	94.03	1	268	1	268	0.0e+00	602	KO:K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	EC:3.1.1.45	Yes
2812916417	860	54.74	28	857	27	850	0.0e+00	1040	KO:K07347	outer membrane usher protein		Yes
2812916421	753	95.48	1	753	1	753	0.0e+00	1680	KO:K00549	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]	EC:2.1.1.14	Yes
2812916422	317	97.48	1	317	1	317	0.0e+00	717	KO:K03576	LysR family transcriptional regulator, regulator for metE and metH		Yes
2812916424	266	95.86	1	266	1	266	0.0e+00	602	KO:K07024	uncharacterized protein		Yes
2812916425	346	92.42	17	346	1	330	0.0e+00	725	KO:K01048	lysophospholipase [EC:3.1.1.5]	EC:3.1.1.5	Yes
2812916426	206	95.63	1	206	1	206	0.0e+00	450	KO:K05834	homoserine/homoserine lactone efflux protein		Yes
2812916427	207	92.27	1	207	1	207	0.0e+00	435	KO:K05835	threonine efflux protein		Yes
2812916428	608	98.03	1	608	1	608	0.0e+00	1370	KO:K03654	ATP-dependent DNA helicase RecQ [EC:3.6.4.12]	EC:3.6.4.12	Yes
2812916429	289	93.43	1	289	8	296	0.0e+00	665	KO:K01058	phospholipase A1 [EC:3.1.1.32 3.1.1.4]	EC:3.1.1.32	Yes
2812916429	289	93.43	1	289	8	296	0.0e+00	665	KO:K01058	phospholipase A1 [EC:3.1.1.32 3.1.1.4]	EC:3.1.1.4	Yes
2812916431	298	94.26	1	296	1	296	0.0e+00	650	KO:K05786	chloramphenicol-sensitive protein RarD		Yes
2812916432	316	99.05	1	316	1	316	0.0e+00	712	KO:K03284	magnesium transporter		Yes
2812916433	720	98.75	1	720	1	720	0.0e+00	1630	KO:K03657	DNA helicase II / ATP-dependent DNA helicase PcrA [EC:3.6.4.12]	EC:3.6.4.12	Yes
2812916434	238	90.34	1	238	1	238	0.0e+00	505	KO:K07025	putative hydrolase of the HAD superfamily		Yes
2812916435	300	94.67	1	300	1	300	0.0e+00	653	KO:K03733	integrase/recombinase XerC		Yes
2812916436	235	88.09	1	235	1	235	0.0e+00	473	KO:K09921	uncharacterized protein		Yes
2812916437	274	97.08	1	274	1	274	0.0e+00	624	KO:K01778	diaminopimelate epimerase [EC:5.1.1.7]	EC:5.1.1.7	Yes
2812916439	106	95.28	1	106	1	106	2.7e-77	253	KO:K06202	CyaY protein		Yes
2812916440	847	98.11	1	847	1	847	0.0e+00	1950	KO:K05851	adenylate cyclase, class 1 [EC:4.6.1.1]	EC:4.6.1.1	Yes
2812916441	318	93.61	6	318	1	313	0.0e+00	657	KO:K01749	hydroxymethylbilane synthase [EC:2.5.1.61]	EC:2.5.1.61	Yes
2812916442	246	92.28	1	246	1	246	0.0e+00	521	KO:K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	EC:4.2.1.75	Yes
2812916443	386	91.95	1	383	1	385	0.0e+00	772	KO:K02496	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	EC:2.1.1.107	Yes
2812916444	398	95.47	1	397	1	397	0.0e+00	872	KO:K02498	HemY protein		Yes
2812916450	461	95.88	1	461	1	461	0.0e+00	1030	KO:K03293	amino acid transporter, AAT family		Yes
2812916451	246	88.57	1	245	1	245	0.0e+00	508	KO:K02852	UDP-N-acetyl-D-mannosaminouronate:lipid I N-acetyl-D-mannosaminouronosyltransferase [EC:2.4.1.180]	EC:2.4.1.180	Yes
2812916452	450	92.67	1	450	1	450	0.0e+00	978	KO:K02853	enterobacterial common antigen polymerase [EC:2.4.1.-]	EC:2.4.1.-	Yes
2812916453	359	88.02	1	359	1	359	0.0e+00	736	KO:K12582	dTDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase [EC:2.4.1.325]	EC:2.4.1.325	Yes
2812916454	416	92.79	1	416	1	416	0.0e+00	865	KO:K16693	enterobacterial common antigen flippase		Yes
2812916455	376	94.67	1	375	1	375	0.0e+00	822	KO:K02805	dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]	EC:2.6.1.59	Yes
2812916456	225	80.44	1	225	1	225	1.7e-128	411	KO:K16704	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase [EC:2.3.1.210]	EC:2.3.1.210	Yes
2812916457	420	91.9	1	420	1	420	0.0e+00	887	KO:K02472	UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]	EC:1.1.1.336	Yes
2812916458	376	93.62	1	376	1	376	0.0e+00	819	KO:K01791	UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]	EC:5.1.3.14	Yes
2812916459	348	90.46	1	346	1	346	0.0e+00	735	KO:K05790	lipopolysaccharide biosynthesis protein WzzE		Yes
2812916460	373	88.56	7	373	1	367	0.0e+00	754	KO:K02851	UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33]	EC:2.7.8.33	Yes
2812916461	419	96.89	1	418	1	418	0.0e+00	916	KO:K03628	transcription termination factor Rho		Yes
2812916462	109	98.17	1	109	1	109	4.4e-76	250	KO:K03671	thioredoxin 1		Yes
2812916463	422	97.16	1	422	1	422	0.0e+00	948	KO:K03732	ATP-dependent RNA helicase RhlB [EC:3.6.4.13]	EC:3.6.4.13	Yes
2812916464	494	94.74	1	494	1	494	0.0e+00	1040	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.11	Yes
2812916464	494	94.74	1	494	1	494	0.0e+00	1040	KO:K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	EC:3.6.1.40	Yes
2812916465	673	97.18	1	673	1	673	0.0e+00	1490	KO:K03656	ATP-dependent DNA helicase Rep [EC:3.6.4.12]	EC:3.6.4.12	Yes
2812916466	93	98.92	1	93	1	93	5.6e-65	216	KO:K03769	peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]	EC:5.2.1.8	Yes
2812916467	491	98.98	1	490	1	490	0.0e+00	1100	KO:K00053	ketol-acid reductoisomerase [EC:1.1.1.86]	EC:1.1.1.86	Yes
2812916468	296	98.31	1	296	1	296	0.0e+00	666	KO:K02521	LysR family transcriptional regulator, positive regulator for ilvC		Yes
2812916469	515	96.12	1	515	1	515	0.0e+00	1130	KO:K01754	threonine dehydratase [EC:4.3.1.19]	EC:4.3.1.19	Yes
2812916470	616	97.89	1	616	1	616	0.0e+00	1370	KO:K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	EC:4.2.1.9	Yes
2812916471	309	97.4	1	308	1	308	0.0e+00	707	KO:K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	EC:2.6.1.42	Yes
2812916472	89	98.88	1	89	1	89	6.9e-57	193	KO:K11258	acetolactate synthase II small subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2812916473	548	92.88	1	548	1	548	0.0e+00	1170	KO:K01652	acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	EC:2.2.1.6	Yes
2812916475	506	86.73	1	505	1	505	0.0e+00	984	KO:K07391	magnesium chelatase family protein		Yes
2812916476	112	94.64	1	112	1	112	9.7e-79	258	KO:K09897	uncharacterized protein		Yes
2812916487	283	94.7	1	283	1	283	0.0e+00	611	KO:K01776	glutamate racemase [EC:5.1.1.3]	EC:5.1.1.3	Yes
2812916488	616	93.18	1	616	1	616	0.0e+00	1370	KO:K16092	vitamin B12 transporter		Yes
2812916489	366	94.54	1	366	1	366	0.0e+00	793	KO:K00557	tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]	EC:2.1.1.35	Yes
2812916492	466	98.5	1	466	1	466	0.0e+00	1070	KO:K00322	NAD(P) transhydrogenase [EC:1.6.1.1]	EC:1.6.1.1	Yes
2812916493	305	98.03	1	305	1	305	0.0e+00	687	KO:K04761	LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator		Yes
2812916494	457	96.72	1	457	1	457	0.0e+00	995	KO:K01755	argininosuccinate lyase [EC:4.3.2.1]	EC:4.3.2.1	Yes
2812916495	257	98.83	1	257	2	258	0.0e+00	562	KO:K00930	acetylglutamate kinase [EC:2.7.2.8]	EC:2.7.2.8	Yes
2812916496	334	94.61	1	334	1	334	0.0e+00	740	KO:K00145	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	EC:1.2.1.38	Yes
2812916497	383	98.69	1	383	1	383	0.0e+00	897	KO:K01438	acetylornithine deacetylase [EC:3.5.1.16]	EC:3.5.1.16	Yes
2812916498	883	97.51	1	883	1	883	0.0e+00	1960	KO:K01595	phosphoenolpyruvate carboxylase [EC:4.1.1.31]	EC:4.1.1.31	Yes
2812916500	220	91.82	1	220	1	220	0.0e+00	450	KO:K08314	fructose-6-phosphate aldolase 2 [EC:4.1.2.-]	EC:4.1.2.-	Yes
2812916501	367	95.1	1	367	1	367	0.0e+00	802	KO:K00005	glycerol dehydrogenase [EC:1.1.1.6]	EC:1.1.1.6	Yes
2812916502	296	98.65	1	296	1	296	0.0e+00	672	KO:K00297	methylenetetrahydrofolate reductase (NADPH) [EC:1.5.1.20]	EC:1.5.1.20	Yes
2812916503	810	96.3	1	810	1	810	0.0e+00	1770	KO:K12525	bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:2.7.2.4 1.1.1.3]	EC:1.1.1.3	Yes
2812916503	810	96.3	1	810	1	810	0.0e+00	1770	KO:K12525	bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:2.7.2.4 1.1.1.3]	EC:2.7.2.4	Yes
2812916504	386	98.7	1	386	1	386	0.0e+00	858	KO:K01739	cystathionine gamma-synthase [EC:2.5.1.48]	EC:2.5.1.48	Yes
2812916505	105	99.05	1	105	1	105	7.8e-75	246	KO:K03764	MetJ family transcriptional regulator, methionine regulon repressor		Yes
2812916506	144	99.31	1	144	1	144	3.5e-109	347	KO:K07491	putative transposase		Yes
2812916507	70	100	1	70	1	70	1.6e-50	174	KO:K02909	large subunit ribosomal protein L31		Yes
2812916508	730	94.38	1	730	1	730	0.0e+00	1600	KO:K04066	primosomal protein N' (replication factor Y) (superfamily II helicase) [EC:3.6.4.-]	EC:3.6.4.-	Yes
2812916509	341	94.71	1	340	1	340	0.0e+00	734	KO:K05499	LacI family transcriptional regulator, repressor for deo operon, udp, cdd, tsx, nupC, and nupG		Yes
2812916510	298	85.29	1	298	1	305	0.0e+00	584	KO:K03591	cell division protein FtsN		Yes
2812916511	176	98.3	1	176	1	176	3.7e-123	390	KO:K01419	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]	EC:3.4.25.2	Yes
2812916512	443	98.65	1	443	1	443	0.0e+00	975	KO:K03667	ATP-dependent HslUV protease ATP-binding subunit HslU		Yes
2812916513	309	94.82	1	309	1	309	0.0e+00	662	KO:K02548	1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-]	EC:2.5.1.-	Yes
2812916513	309	94.82	1	309	1	309	0.0e+00	662	KO:K02548	1,4-dihydroxy-2-naphthoate octaprenyltransferase [EC:2.5.1.74 2.5.1.-]	EC:2.5.1.74	Yes
2812916514	161	99.38	1	161	1	161	2.3e-115	367	KO:K02553	regulator of ribonuclease activity A		Yes
2812916515	79	94.94	1	79	1	79	4.0e-48	168	KO:K09892	cell division protein ZapB		Yes
2812916516	282	98.58	1	282	1	282	0.0e+00	642	KO:K02440	glycerol uptake facilitator protein		Yes
2812916517	502	98.21	1	502	1	502	0.0e+00	1150	KO:K00864	glycerol kinase [EC:2.7.1.30]	EC:2.7.1.30	Yes
2812916518	336	97.32	1	336	1	336	0.0e+00	731	KO:K02446	fructose-1,6-bisphosphatase II [EC:3.1.3.11]	EC:3.1.3.11	Yes
2812916519	248	94.35	1	248	1	248	0.0e+00	544	KO:K00528	ferredoxin--NADP+ reductase [EC:1.18.1.2]	EC:1.18.1.2	Yes
2812916522	255	97.65	1	255	1	255	0.0e+00	560	KO:K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	EC:5.3.1.1	Yes
2812916524	252	89.68	1	252	1	252	0.0e+00	523	KO:K01521	CDP-diacylglycerol pyrophosphatase [EC:3.6.1.26]	EC:3.6.1.26	Yes
2812916525	329	96.35	1	329	1	329	0.0e+00	737	KO:K02048	sulfate transport system substrate-binding protein		Yes
2812916526	320	99.38	1	320	1	320	0.0e+00	727	KO:K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	EC:2.7.1.11	Yes
2812916527	294	95.58	1	294	1	294	0.0e+00	634	KO:K13283	ferrous-iron efflux pump FieF		Yes
2812916531	384	84.86	2	383	1	383	0.0e+00	750	KO:K06905	uncharacterized protein		Yes
2812916532	158	82.17	1	157	1	157	1.7e-92	302	KO:K06906	uncharacterized protein		Yes
2812916535	172	93.6	1	172	1	172	8.9e-121	383	KO:K06908	uncharacterized protein		Yes
2812916536	396	96.71	1	395	1	395	0.0e+00	877	KO:K06907	uncharacterized protein		Yes
2812916544	114	73.04	1	114	1	115	4.7e-57	197	KO:K06903	uncharacterized protein		Yes
2812916550	170	86.83	1	167	1	167	8.2e-106	340	KO:K01185	lysozyme [EC:3.2.1.17]	EC:3.2.1.17	Yes
2812916574	164	90.85	1	164	1	164	3.1e-103	333	KO:K06006	periplasmic protein CpxP		Yes
2812916575	232	98.28	1	232	1	232	0.0e+00	517	KO:K07662	two-component system, OmpR family, response regulator CpxR		Yes
2812916576	457	98.9	1	456	1	456	0.0e+00	1030	KO:K07640	two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]	EC:2.7.13.3	Yes
2812916578	297	87.63	7	297	7	297	0.0e+00	600	KO:K01714	4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]	EC:4.3.3.7	Yes
2812916579	327	96.94	1	327	1	327	0.0e+00	697	KO:K02526	2-keto-3-deoxygluconate permease		Yes
2812916580	206	99.03	1	206	1	206	0.0e+00	481	KO:K04564	superoxide dismutase, Fe-Mn family [EC:1.15.1.1]	EC:1.15.1.1	Yes
2812916581	344	93.9	1	344	1	344	0.0e+00	762	KO:K02856	L-rhamnose-H+ transport protein		Yes
2812916582	282	93.97	1	282	1	282	0.0e+00	626	KO:K02854	AraC family transcriptional regulator, L-rhamnose operon transcriptional activator RhaR		Yes
2812916583	278	89.93	1	278	1	278	0.0e+00	600	KO:K02855	AraC family transcriptional regulator, L-rhamnose operon regulatory protein RhaS		Yes
2812916584	489	89.37	1	489	1	489	0.0e+00	1030	KO:K00848	rhamnulokinase [EC:2.7.1.5]	EC:2.7.1.5	Yes
2812916585	419	94.02	1	418	1	418	0.0e+00	923	KO:K01813	L-rhamnose isomerase [EC:5.3.1.14]	EC:5.3.1.14	Yes
2812916586	276	93.82	1	275	1	275	0.0e+00	610	KO:K01629	rhamnulose-1-phosphate aldolase [EC:4.1.2.19]	EC:4.1.2.19	Yes
2812916587	328	97.56	1	328	1	328	0.0e+00	704	KO:K10559	rhamnose transport system substrate-binding protein		Yes
2812916588	503	95.63	1	503	1	503	0.0e+00	1070	KO:K10562	rhamnose transport system ATP-binding protein [EC:3.6.3.17]	EC:3.6.3.17	Yes
2812916589	334	96.7	1	333	1	333	0.0e+00	725	KO:K10560	rhamnose transport system permease protein		Yes
2812916590	334	93.11	1	334	1	334	0.0e+00	697	KO:K10561	rhamnose transport system permease protein		Yes
